
























2023;9;30;9;79;19;782.80;307.00
2023;9;30;9;0;0;781.60;305.80
2023;9;30;9;0;0;642.90;222.70
2023;9;30;9;0;0;641.40;222.60
2023;9;30;9;0;0;638.30;220.40
2023;9;30;9;0;0;640.50;221.90
2023;9;30;9;0;0;640.30;221.40
2023;9;30;9;0;0;641.90;221.00
2023;9;30;9;0;0;642.40;222.00
2023;9;30;9;0;0;637.90;219.50
2023;9;30;9;0;0;644.50;222.40
2023;9;30;9;0;0;635.90;218.30
2023;9;30;9;0;0;636.60;218.10
2023;9;30;9;0;0;641.00;223.40
2023;9;30;9;0;0;638.40;218.70
2023;9;30;9;0;0;636.40;217.30
2023;9;30;9;0;0;640.70;222.90
2023;9;30;9;0;0;640.40;223.60
2023;9;30;9;0;0;633.10;216.80
2023;9;30;9;0;0;636.90;219.80
2023;9;30;9;0;0;638.00;219.90
2023;9;30;9;0;0;656.10;217.90
2023;9;30;9;0;0;638.30;219.30
2023;9;30;9;0;0;639.30;219.20
2023;9;30;9;0;0;639.30;221.50
2023;9;30;9;0;0;635.60;218.80
2023;9;30;9;0;0;635.50;216.80
2023;9;30;9;0;0;636.50;219.10
2023;9;30;9;0;0;632.40;215.20
2023;9;30;9;0;0;635.90;218.50
2023;9;30;9;0;0;637.30;216.60
2023;9;30;9;0;0;633.00;216.60
2023;9;30;9;0;0;639.50;220.90
2023;9;30;9;0;0;638.40;217.50
2023;9;30;9;0;0;636.60;219.90
2023;9;30;9;0;0;639.70;215.60
2023;9;30;9;0;0;656.70;222.70
2023;9;30;9;0;0;631.10;213.80
2023;9;30;9;0;0;636.60;217.90
2023;9;30;9;0;0;633.80;216.70
2023;9;30;9;0;0;636.20;221.30
2023;9;30;9;0;0;643.80;220.90
2023;9;30;9;0;0;633.40;215.80
2023;9;30;9;0;0;651.10;216.30
2023;9;30;9;0;0;629.50;215.00
2023;9;30;9;0;0;637.70;218.60
2023;9;30;9;0;0;632.20;217.90
2023;9;30;9;0;0;633.10;215.10
2023;9;30;9;0;0;651.10;224.10
2023;9;30;9;0;0;647.80;220.20
2023;9;30;9;0;0;636.00;219.70
2023;9;30;9;0;0;635.00;216.20
2023;9;30;9;0;0;633.20;215.60
2023;9;30;9;0;0;634.10;218.00
2023;9;30;9;0;0;635.60;218.10
2023;9;30;9;0;0;635.80;217.90
2023;9;30;9;0;0;634.10;217.00
2023;9;30;9;0;0;644.90;221.40
2023;9;30;9;0;0;629.60;213.60
2023;9;30;9;0;0;631.40;216.60
2023;9;30;9;0;0;633.60;218.60
2023;9;30;9;0;0;632.20;217.60
2023;9;30;9;0;0;635.80;219.60
2023;9;30;9;0;0;632.70;217.30
2023;9;30;9;0;0;632.00;220.70
2023;9;30;9;0;0;633.50;218.00
2023;9;30;9;0;0;635.40;219.70
2023;9;30;9;0;0;634.00;218.50
2023;9;30;9;0;0;632.70;215.80
2023;9;30;9;0;0;630.30;216.20
2023;9;30;9;0;0;629.60;214.40
2023;9;30;9;0;0;639.80;217.40
2023;9;30;9;0;0;632.90;218.00
2023;9;30;9;0;0;634.90;218.80
2023;9;30;9;0;0;634.90;223.80
2023;9;30;9;0;0;634.70;218.50
2023;9;30;9;0;0;629.20;213.20
2023;9;30;9;0;0;634.20;219.20
2023;9;30;9;0;0;630.10;216.20
